FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Year_x,EventId_x,Type_x,Severity_origin,StartTime(UTC)_x,EndTime(UTC)_x,Precipitation(in)_origin,TimeZone_x,AirportCode_x,LocationLat_x,LocationLng_x,City_x,County_x,State_x,ZipCode_x,Year_y,Holiday_origin,EventId_y,Type_y,Severity_dest,StartTime(UTC)_y,EndTime(UTC)_y,Precipitation(in)_dest,TimeZone_y,AirportCode_y,LocationLat_y,LocationLng_y,City_y,County_y,State_y,ZipCode_y,Year,Holiday_dest,Month
2022-01-20,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,761,LGA,"New York, NY",ORD,"Chicago, IL",600,,,,,,,737,,,CANCELLED,C,NOT DIVERTED,157.0,,,733.0,,,,,,2022,W-7982961,Rain,Light,2022-01-20,2022-01-20 14:01:00,0.25,US/Eastern,LGA,40.7794,-73.8803,Flushing,Queens,NY,11371.0,2022.0,0.0,,,,,,,,,,,,,,,2022,,1
2022-01-20,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,761,LGA,"New York, NY",ORD,"Chicago, IL",600,,,,,,,737,,,CANCELLED,C,NOT DIVERTED,157.0,,,733.0,,,,,,2022,W-7982962,Snow,Light,2022-01-20,2022-01-20 15:48:00,0.07,US/Eastern,LGA,40.7794,-73.8803,Flushing,Queens,NY,11371.0,2022.0,0.0,,,,,,,,,,,,,,,2022,,1
2022-01-20,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,761,LGA,"New York, NY",ORD,"Chicago, IL",600,,,,,,,737,,,CANCELLED,C,NOT DIVERTED,157.0,,,733.0,,,,,,2022,W-7982963,Snow,Moderate,2022-01-20,2022-01-20 16:37:00,0.06,US/Eastern,LGA,40.7794,-73.8803,Flushing,Queens,NY,11371.0,2022.0,0.0,,,,,,,,,,,,,,,2022,,1
2022-01-20,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,761,LGA,"New York, NY",ORD,"Chicago, IL",600,,,,,,,737,,,CANCELLED,C,NOT DIVERTED,157.0,,,733.0,,,,,,2022,W-7982964,Snow,Light,2022-01-20,2022-01-20 17:10:00,0.02,US/Eastern,LGA,40.7794,-73.8803,Flushing,Queens,NY,11371.0,2022.0,0.0,,,,,,,,,,,,,,,2022,,1
2022-01-14,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1805,LAS,"Las Vegas, NV",EWR,"Newark, NJ",1125,,,,,,,1917,,,CANCELLED,D,NOT DIVERTED,292.0,,,2227.0,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,1
2022-01-14,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2316,EWR,"Newark, NJ",AUS,"Austin, TX",715,,,,,,,1037,,,CANCELLED,D,NOT DIVERTED,262.0,,,1504.0,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,1
2022-01-20,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1109,EWR,"Newark, NJ",BOS,"Boston, MA",1700,,,,,,,1820,,,CANCELLED,A,NOT DIVERTED,80.0,,,200.0,,,,,,2022,W-4424661,Rain,Light,2022-01-20,2022-01-20 14:22:00,0.26,US/Eastern,EWR,40.6827,-74.1693,Newark,Union,NJ,7114.0,2022.0,0.0,W-2700942,Rain,Light,2022-01-20,2022-01-20 15:54:00,0.2,US/Eastern,BOS,42.3606,-71.0097,East Boston,Suffolk,MA,2128.0,2022,0.0,1
2022-01-20,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1109,EWR,"Newark, NJ",BOS,"Boston, MA",1700,,,,,,,1820,,,CANCELLED,A,NOT DIVERTED,80.0,,,200.0,,,,,,2022,W-4424662,Snow,Light,2022-01-20,2022-01-20 16:56:00,0.02,US/Eastern,EWR,40.6827,-74.1693,Newark,Union,NJ,7114.0,2022.0,0.0,W-2700942,Rain,Light,2022-01-20,2022-01-20 15:54:00,0.2,US/Eastern,BOS,42.3606,-71.0097,East Boston,Suffolk,MA,2128.0,2022,0.0,1
2022-02-24,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,764,DEN,"Denver, CO",BOS,"Boston, MA",1740,,,,,,,2331,,,CANCELLED,B,NOT DIVERTED,231.0,,,1754.0,,,,,,2022,W-3490400,Snow,Light,2022-02-24,2022-02-24 07:53:00,0.05,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,,,,,,,,,,,,,,,2022,,2
2022-02-24,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,764,DEN,"Denver, CO",BOS,"Boston, MA",1740,,,,,,,2331,,,CANCELLED,B,NOT DIVERTED,231.0,,,1754.0,,,,,,2022,W-3490401,Snow,Moderate,2022-02-24,2022-02-24 09:00:00,0.08,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,,,,,,,,,,,,,,,2022,,2
2022-02-24,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,764,DEN,"Denver, CO",BOS,"Boston, MA",1740,,,,,,,2331,,,CANCELLED,B,NOT DIVERTED,231.0,,,1754.0,,,,,,2022,W-3490402,Snow,Light,2022-02-24,2022-02-24 13:53:00,0.05,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,,,,,,,,,,,,,,,2022,,2
2022-02-24,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,764,DEN,"Denver, CO",BOS,"Boston, MA",1740,,,,,,,2331,,,CANCELLED,B,NOT DIVERTED,231.0,,,1754.0,,,,,,2022,W-3490403,Snow,Moderate,2022-02-24,2022-02-24 14:25:00,0.03,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,,,,,,,,,,,,,,,2022,,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041734,Rain,Light,2022-02-23,2022-02-23 11:10:00,0.13,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041735,Rain,Light,2022-02-23,2022-02-23 13:21:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041736,Rain,Light,2022-02-23,2022-02-23 14:27:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041737,Rain,Light,2022-02-23,2022-02-23 16:10:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041738,Rain,Light,2022-02-23,2022-02-23 19:25:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041739,Rain,Light,2022-02-23,2022-02-23 20:38:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041734,Rain,Light,2022-02-23,2022-02-23 11:10:00,0.13,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041735,Rain,Light,2022-02-23,2022-02-23 13:21:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041736,Rain,Light,2022-02-23,2022-02-23 14:27:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041737,Rain,Light,2022-02-23,2022-02-23 16:10:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041738,Rain,Light,2022-02-23,2022-02-23 19:25:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,729,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1735,,,,,,,2033,,,CANCELLED,B,NOT DIVERTED,118.0,,,641.0,,,,,,2022,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022.0,0.0,W-4041739,Rain,Light,2022-02-23,2022-02-23 20:38:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041734,Rain,Light,2022-02-23,2022-02-23 11:10:00,0.13,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041734,Rain,Light,2022-02-23,2022-02-23 11:10:00,0.13,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041735,Rain,Light,2022-02-23,2022-02-23 13:21:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041735,Rain,Light,2022-02-23,2022-02-23 13:21:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041736,Rain,Light,2022-02-23,2022-02-23 14:27:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041736,Rain,Light,2022-02-23,2022-02-23 14:27:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041737,Rain,Light,2022-02-23,2022-02-23 16:10:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041737,Rain,Light,2022-02-23,2022-02-23 16:10:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041738,Rain,Light,2022-02-23,2022-02-23 19:25:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041738,Rain,Light,2022-02-23,2022-02-23 19:25:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041739,Rain,Light,2022-02-23,2022-02-23 20:38:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490398,Snow,Light,2022-02-23,2022-02-23 14:28:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,554,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",1140,,,,,,,1245,,,CANCELLED,B,NOT DIVERTED,125.0,,,641.0,,,,,,2022,W-4041739,Rain,Light,2022-02-23,2022-02-23 20:38:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022.0,0.0,W-3490399,Fog,Moderate,2022-02-23,2022-02-24 01:53:00,0.0,US/Mountain,DEN,39.8466,-104.6562,Denver,Denver,CO,80249.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1126,IAD,"Washington, DC",DFW,"Dallas/Fort Worth, TX",1057,1058.0,1.0,20.0,1118.0,,,1328,,,CANCELLED,B,NOT DIVERTED,211.0,,,1172.0,,,,,,2022,W-8378601,Rain,Light,2022-02-23,2022-02-23 05:52:00,0.0,US/Eastern,IAD,38.9348,-77.4473,Washington,Fairfax County,VA,20041.0,2022.0,0.0,W-4041734,Rain,Light,2022-02-23,2022-02-23 11:10:00,0.13,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1126,IAD,"Washington, DC",DFW,"Dallas/Fort Worth, TX",1057,1058.0,1.0,20.0,1118.0,,,1328,,,CANCELLED,B,NOT DIVERTED,211.0,,,1172.0,,,,,,2022,W-8378601,Rain,Light,2022-02-23,2022-02-23 05:52:00,0.0,US/Eastern,IAD,38.9348,-77.4473,Washington,Fairfax County,VA,20041.0,2022.0,0.0,W-4041735,Rain,Light,2022-02-23,2022-02-23 13:21:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1126,IAD,"Washington, DC",DFW,"Dallas/Fort Worth, TX",1057,1058.0,1.0,20.0,1118.0,,,1328,,,CANCELLED,B,NOT DIVERTED,211.0,,,1172.0,,,,,,2022,W-8378601,Rain,Light,2022-02-23,2022-02-23 05:52:00,0.0,US/Eastern,IAD,38.9348,-77.4473,Washington,Fairfax County,VA,20041.0,2022.0,0.0,W-4041736,Rain,Light,2022-02-23,2022-02-23 14:27:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1126,IAD,"Washington, DC",DFW,"Dallas/Fort Worth, TX",1057,1058.0,1.0,20.0,1118.0,,,1328,,,CANCELLED,B,NOT DIVERTED,211.0,,,1172.0,,,,,,2022,W-8378601,Rain,Light,2022-02-23,2022-02-23 05:52:00,0.0,US/Eastern,IAD,38.9348,-77.4473,Washington,Fairfax County,VA,20041.0,2022.0,0.0,W-4041737,Rain,Light,2022-02-23,2022-02-23 16:10:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1126,IAD,"Washington, DC",DFW,"Dallas/Fort Worth, TX",1057,1058.0,1.0,20.0,1118.0,,,1328,,,CANCELLED,B,NOT DIVERTED,211.0,,,1172.0,,,,,,2022,W-8378601,Rain,Light,2022-02-23,2022-02-23 05:52:00,0.0,US/Eastern,IAD,38.9348,-77.4473,Washington,Fairfax County,VA,20041.0,2022.0,0.0,W-4041738,Rain,Light,2022-02-23,2022-02-23 19:25:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1126,IAD,"Washington, DC",DFW,"Dallas/Fort Worth, TX",1057,1058.0,1.0,20.0,1118.0,,,1328,,,CANCELLED,B,NOT DIVERTED,211.0,,,1172.0,,,,,,2022,W-8378601,Rain,Light,2022-02-23,2022-02-23 05:52:00,0.0,US/Eastern,IAD,38.9348,-77.4473,Washington,Fairfax County,VA,20041.0,2022.0,0.0,W-4041739,Rain,Light,2022-02-23,2022-02-23 20:38:00,0.0,US/Central,DFW,32.8974,-97.022,Dallas,Dallas,TX,75261.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1414,IAH,"Houston, TX",TUL,"Tulsa, OK",2010,,,,,,,2144,,,CANCELLED,B,NOT DIVERTED,94.0,,,429.0,,,,,,2022,W-8483814,Rain,Light,2022-02-23,2022-02-23 18:53:00,0.0,US/Central,IAH,29.9844,-95.3607,Houston,Harris,TX,77073.0,2022.0,0.0,W-1928687,Snow,Heavy,2022-02-23,2022-02-23 16:31:00,0.08,US/Central,TUL,36.1984,-95.8881,Tulsa,Tulsa,OK,74115.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1414,IAH,"Houston, TX",TUL,"Tulsa, OK",2010,,,,,,,2144,,,CANCELLED,B,NOT DIVERTED,94.0,,,429.0,,,,,,2022,W-8483814,Rain,Light,2022-02-23,2022-02-23 18:53:00,0.0,US/Central,IAH,29.9844,-95.3607,Houston,Harris,TX,77073.0,2022.0,0.0,W-1928688,Snow,Moderate,2022-02-23,2022-02-23 16:53:00,0.04,US/Central,TUL,36.1984,-95.8881,Tulsa,Tulsa,OK,74115.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1414,IAH,"Houston, TX",TUL,"Tulsa, OK",2010,,,,,,,2144,,,CANCELLED,B,NOT DIVERTED,94.0,,,429.0,,,,,,2022,W-8483814,Rain,Light,2022-02-23,2022-02-23 18:53:00,0.0,US/Central,IAH,29.9844,-95.3607,Houston,Harris,TX,77073.0,2022.0,0.0,W-1928689,Snow,Heavy,2022-02-23,2022-02-23 18:00:00,0.22,US/Central,TUL,36.1984,-95.8881,Tulsa,Tulsa,OK,74115.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1414,IAH,"Houston, TX",TUL,"Tulsa, OK",2010,,,,,,,2144,,,CANCELLED,B,NOT DIVERTED,94.0,,,429.0,,,,,,2022,W-8483814,Rain,Light,2022-02-23,2022-02-23 18:53:00,0.0,US/Central,IAH,29.9844,-95.3607,Houston,Harris,TX,77073.0,2022.0,0.0,W-1928690,Snow,Light,2022-02-23,2022-02-23 18:44:00,0.04,US/Central,TUL,36.1984,-95.8881,Tulsa,Tulsa,OK,74115.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1414,IAH,"Houston, TX",TUL,"Tulsa, OK",2010,,,,,,,2144,,,CANCELLED,B,NOT DIVERTED,94.0,,,429.0,,,,,,2022,W-8483814,Rain,Light,2022-02-23,2022-02-23 18:53:00,0.0,US/Central,IAH,29.9844,-95.3607,Houston,Harris,TX,77073.0,2022.0,0.0,W-1928691,Snow,Heavy,2022-02-23,2022-02-23 19:09:00,0.14,US/Central,TUL,36.1984,-95.8881,Tulsa,Tulsa,OK,74115.0,2022,0.0,2
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1414,IAH,"Houston, TX",TUL,"Tulsa, OK",2010,,,,,,,2144,,,CANCELLED,B,NOT DIVERTED,94.0,,,429.0,,,,,,2022,W-8483814,Rain,Light,2022-02-23,2022-02-23 18:53:00,0.0,US/Central,IAH,29.9844,-95.3607,Houston,Harris,TX,77073.0,2022.0,0.0,W-1928692,Snow,Light,2022-02-23,2022-02-23 19:18:00,0.02,US/Central,TUL,36.1984,-95.8881,Tulsa,Tulsa,OK,74115.0,2022,0.0,2
